,waktu,id,username,teks,text,WordToken,SentToken,WordLemma
10,2021-10-12 23:04:22,1448062012395712512,Mogaheed™®👀,vaksin astrazeneca sinopharm dan pfizer disebut haram mui untuk sinovac dinyatakan halal  sinar jateng ,vaksin astrazeneca sinopharm dan pfizer disebut haram mui untuk sinovac dinyatakan halal  sinar jateng ,"['vaksin', 'astrazeneca', 'sinopharm', 'dan', 'pfizer', 'disebut', 'haram', 'mui', 'untuk', 'sinovac', 'dinyatakan', 'halal', 'sinar', 'jateng']",['vaksin astrazeneca sinopharm dan pfizer disebut haram mui untuk sinovac dinyatakan halal  sinar jateng'],"['vaksin', 'astrazeneca', 'sinopharm', 'dan', 'pfizer', 'disebut', 'haram', 'mui', 'untuk', 'sinovac', 'dinyatakan', 'halal', 'sinar', 'jateng']"
11,2021-10-12 23:04:08,1448061956686893057,Raa 🌙 || gila pc wooyoung, vaksin varian apa dulu kalau sinovac gak sakit asal dlm keadaan sehat gpp, vaksin varian apa dulu kalau sinovac gak sakit asal dlm keadaan sehat gpp,"['vaksin', 'varian', 'apa', 'dulu', 'kalau', 'sinovac', 'gak', 'sakit', 'asal', 'dlm', 'keadaan', 'sehat', 'gpp']",[' vaksin varian apa dulu kalau sinovac gak sakit asal dlm keadaan sehat gpp'],"['vaksin', 'varian', 'apa', 'dulu', 'kalau', 'sinovac', 'gak', 'sakit', 'asal', 'dlm', 'keadaan', 'sehat', 'gpp']"
12,2021-10-12 23:02:35,1448061565706530820,mohon maaf lahir batin saudara2 ku,  kerabat lansia 70th tiba2 batuk berdarah amp lemas dibawa ke rs amp opname disana yg harusnya bpjs klas 1 jadi di kls 3 krn rwatxe2x80xa6,  kerabat lansia 70th tiba2 batuk berdarah amp lemas dibawa ke rs amp opname disana yg harusnya bpjs klas 1 jadi di kls 3 krn rwatxe2x80xa6,"['kerabat', 'lansia', '70th', 'tiba2', 'batuk', 'berdarah', 'amp', 'lemas', 'dibawa', 'ke', 'rs', 'amp', 'opname', 'disana', 'yg', 'harusnya', 'bpjs', 'klas', '1', 'jadi', 'di', 'kls', '3', 'krn', 'rwatxe2x80xa6']",['  kerabat lansia 70th tiba2 batuk berdarah amp lemas dibawa ke rs amp opname disana yg harusnya bpjs klas 1 jadi di kls 3 krn rwatxe2x80xa6'],"['kerabat', 'lansia', '70th', 'tiba2', 'batuk', 'berdarah', 'amp', 'lemas', 'dibawa', 'ke', 'r', 'amp', 'opname', 'disana', 'yg', 'harusnya', 'bpjs', 'klas', '1', 'jadi', 'di', 'kls', '3', 'krn', 'rwatxe2x80xa6']"
13,2021-10-12 22:56:20,1448059991240232961,Koramil Sukodono Kodim 0725/Sragen,selasa 1210 2021  koramil13 sukodono di pimpin danramil kapten inf masta hari yudha brsm babinsa dan nakes pusxe2x80xa6 ,selasa 1210 2021  koramil13 sukodono di pimpin danramil kapten inf masta hari yudha brsm babinsa dan nakes pusxe2x80xa6 ,"['selasa', '1210', '2021', 'koramil13', 'sukodono', 'di', 'pimpin', 'danramil', 'kapten', 'inf', 'masta', 'hari', 'yudha', 'brsm', 'babinsa', 'dan', 'nakes', 'pusxe2x80xa6']",['selasa 1210 2021  koramil13 sukodono di pimpin danramil kapten inf masta hari yudha brsm babinsa dan nakes pusxe2x80xa6'],"['selasa', '1210', '2021', 'koramil13', 'sukodono', 'di', 'pimpin', 'danramil', 'kapten', 'inf', 'masta', 'hari', 'yudha', 'brsm', 'babinsa', 'dan', 'nakes', 'pusxe2x80xa6']"
14,2021-10-12 22:53:54,1448059378884497414,KIP 🐪🐪🐪,  kerabat lansia 70th tiba2 batuk berdarah amp lemas dibawa ke rs amp opname disana yg harusnya bpjs klas 1 jadi di kls 3 krn rwatxe2x80xa6,  kerabat lansia 70th tiba2 batuk berdarah amp lemas dibawa ke rs amp opname disana yg harusnya bpjs klas 1 jadi di kls 3 krn rwatxe2x80xa6,"['kerabat', 'lansia', '70th', 'tiba2', 'batuk', 'berdarah', 'amp', 'lemas', 'dibawa', 'ke', 'rs', 'amp', 'opname', 'disana', 'yg', 'harusnya', 'bpjs', 'klas', '1', 'jadi', 'di', 'kls', '3', 'krn', 'rwatxe2x80xa6']",['  kerabat lansia 70th tiba2 batuk berdarah amp lemas dibawa ke rs amp opname disana yg harusnya bpjs klas 1 jadi di kls 3 krn rwatxe2x80xa6'],"['kerabat', 'lansia', '70th', 'tiba2', 'batuk', 'berdarah', 'amp', 'lemas', 'dibawa', 'ke', 'r', 'amp', 'opname', 'disana', 'yg', 'harusnya', 'bpjs', 'klas', '1', 'jadi', 'di', 'kls', '3', 'krn', 'rwatxe2x80xa6']"
15,2021-10-12 22:47:24,1448057746117447680,Alpha Zenyth,  kerabat lansia 70th tiba2 batuk berdarah amp lemas dibawa ke rs amp opname disana yg harusnya bpjs klas 1 jadi di kls 3 krn rwatxe2x80xa6,  kerabat lansia 70th tiba2 batuk berdarah amp lemas dibawa ke rs amp opname disana yg harusnya bpjs klas 1 jadi di kls 3 krn rwatxe2x80xa6,"['kerabat', 'lansia', '70th', 'tiba2', 'batuk', 'berdarah', 'amp', 'lemas', 'dibawa', 'ke', 'rs', 'amp', 'opname', 'disana', 'yg', 'harusnya', 'bpjs', 'klas', '1', 'jadi', 'di', 'kls', '3', 'krn', 'rwatxe2x80xa6']",['  kerabat lansia 70th tiba2 batuk berdarah amp lemas dibawa ke rs amp opname disana yg harusnya bpjs klas 1 jadi di kls 3 krn rwatxe2x80xa6'],"['kerabat', 'lansia', '70th', 'tiba2', 'batuk', 'berdarah', 'amp', 'lemas', 'dibawa', 'ke', 'r', 'amp', 'opname', 'disana', 'yg', 'harusnya', 'bpjs', 'klas', '1', 'jadi', 'di', 'kls', '3', 'krn', 'rwatxe2x80xa6']"
16,2021-10-12 22:40:26,1448055991237419008,#⃝not,apalagi masalah admnya gak sedikit org yg ikut vaksin awal awal sinovac itu langsung dpt bukti kau vaksin karexe2x80xa6 ,apalagi masalah admnya gak sedikit org yg ikut vaksin awal awal sinovac itu langsung dpt bukti kau vaksin karexe2x80xa6 ,"['apalagi', 'masalah', 'admnya', 'gak', 'sedikit', 'org', 'yg', 'ikut', 'vaksin', 'awal', 'awal', 'sinovac', 'itu', 'langsung', 'dpt', 'bukti', 'kau', 'vaksin', 'karexe2x80xa6']",['apalagi masalah admnya gak sedikit org yg ikut vaksin awal awal sinovac itu langsung dpt bukti kau vaksin karexe2x80xa6'],"['apalagi', 'masalah', 'admnya', 'gak', 'sedikit', 'org', 'yg', 'ikut', 'vaksin', 'awal', 'awal', 'sinovac', 'itu', 'langsung', 'dpt', 'bukti', 'kau', 'vaksin', 'karexe2x80xa6']"
17,2021-10-12 22:30:21,1448053453905805315,FalNdaru,  kerabat lansia 70th tiba2 batuk berdarah amp lemas dibawa ke rs amp opname disana yg harusnya bpjs klas 1 jadi di kls 3 krn rwatxe2x80xa6,  kerabat lansia 70th tiba2 batuk berdarah amp lemas dibawa ke rs amp opname disana yg harusnya bpjs klas 1 jadi di kls 3 krn rwatxe2x80xa6,"['kerabat', 'lansia', '70th', 'tiba2', 'batuk', 'berdarah', 'amp', 'lemas', 'dibawa', 'ke', 'rs', 'amp', 'opname', 'disana', 'yg', 'harusnya', 'bpjs', 'klas', '1', 'jadi', 'di', 'kls', '3', 'krn', 'rwatxe2x80xa6']",['  kerabat lansia 70th tiba2 batuk berdarah amp lemas dibawa ke rs amp opname disana yg harusnya bpjs klas 1 jadi di kls 3 krn rwatxe2x80xa6'],"['kerabat', 'lansia', '70th', 'tiba2', 'batuk', 'berdarah', 'amp', 'lemas', 'dibawa', 'ke', 'r', 'amp', 'opname', 'disana', 'yg', 'harusnya', 'bpjs', 'klas', '1', 'jadi', 'di', 'kls', '3', 'krn', 'rwatxe2x80xa6']"
18,2021-10-12 22:17:53,1448050317640101889,Benyamin Mendes,  vaksinasi covid19 untuk masyarakat jepara dosis 1 astrazeneca amp dosis 2 sinovac pada rabu sd jumat 1315 oktoberxe2x80xa6,  vaksinasi covid19 untuk masyarakat jepara dosis 1 astrazeneca amp dosis 2 sinovac pada rabu sd jumat 1315 oktoberxe2x80xa6,"['vaksinasi', 'covid19', 'untuk', 'masyarakat', 'jepara', 'dosis', '1', 'astrazeneca', 'amp', 'dosis', '2', 'sinovac', 'pada', 'rabu', 'sd', 'jumat', '1315', 'oktoberxe2x80xa6']",['  vaksinasi covid19 untuk masyarakat jepara dosis 1 astrazeneca amp dosis 2 sinovac pada rabu sd jumat 1315 oktoberxe2x80xa6'],"['vaksinasi', 'covid19', 'untuk', 'masyarakat', 'jepara', 'dosis', '1', 'astrazeneca', 'amp', 'dosis', '2', 'sinovac', 'pada', 'rabu', 'sd', 'jumat', '1315', 'oktoberxe2x80xa6']"
19,2021-10-12 22:11:41,1448048756704759811,Ininissa,gimana mau dapat vaksin ptizer kalau daftar vaksin beberapa waktu lalu aja spontan dadakan yaudah takdir dapat sixe2x80xa6 ,gimana mau dapat vaksin ptizer kalau daftar vaksin beberapa waktu lalu aja spontan dadakan yaudah takdir dapat sixe2x80xa6 ,"['gimana', 'mau', 'dapat', 'vaksin', 'ptizer', 'kalau', 'daftar', 'vaksin', 'beberapa', 'waktu', 'lalu', 'aja', 'spontan', 'dadakan', 'yaudah', 'takdir', 'dapat', 'sixe2x80xa6']",['gimana mau dapat vaksin ptizer kalau daftar vaksin beberapa waktu lalu aja spontan dadakan yaudah takdir dapat sixe2x80xa6'],"['gimana', 'mau', 'dapat', 'vaksin', 'ptizer', 'kalau', 'daftar', 'vaksin', 'beberapa', 'waktu', 'lalu', 'aja', 'spontan', 'dadakan', 'yaudah', 'takdir', 'dapat', 'sixe2x80xa6']"
20,2021-10-12 22:08:51,1448048041429114882,biji karet,  kerabat lansia 70th tiba2 batuk berdarah amp lemas dibawa ke rs amp opname disana yg harusnya bpjs klas 1 jadi di kls 3 krn rwatxe2x80xa6,  kerabat lansia 70th tiba2 batuk berdarah amp lemas dibawa ke rs amp opname disana yg harusnya bpjs klas 1 jadi di kls 3 krn rwatxe2x80xa6,"['kerabat', 'lansia', '70th', 'tiba2', 'batuk', 'berdarah', 'amp', 'lemas', 'dibawa', 'ke', 'rs', 'amp', 'opname', 'disana', 'yg', 'harusnya', 'bpjs', 'klas', '1', 'jadi', 'di', 'kls', '3', 'krn', 'rwatxe2x80xa6']",['  kerabat lansia 70th tiba2 batuk berdarah amp lemas dibawa ke rs amp opname disana yg harusnya bpjs klas 1 jadi di kls 3 krn rwatxe2x80xa6'],"['kerabat', 'lansia', '70th', 'tiba2', 'batuk', 'berdarah', 'amp', 'lemas', 'dibawa', 'ke', 'r', 'amp', 'opname', 'disana', 'yg', 'harusnya', 'bpjs', 'klas', '1', 'jadi', 'di', 'kls', '3', 'krn', 'rwatxe2x80xa6']"
21,2021-10-12 22:02:44,1448046502413176832,darmajasa,  bahkan kerangkeng china sampai pada tahap kemanusiaan kalian gak ada yang curiga kenapa kita pake vaksin sinovac di singxe2x80xa6,  bahkan kerangkeng china sampai pada tahap kemanusiaan kalian gak ada yang curiga kenapa kita pake vaksin sinovac di singxe2x80xa6,"['bahkan', 'kerangkeng', 'china', 'sampai', 'pada', 'tahap', 'kemanusiaan', 'kalian', 'gak', 'ada', 'yang', 'curiga', 'kenapa', 'kita', 'pake', 'vaksin', 'sinovac', 'di', 'singxe2x80xa6']",['  bahkan kerangkeng china sampai pada tahap kemanusiaan kalian gak ada yang curiga kenapa kita pake vaksin sinovac di singxe2x80xa6'],"['bahkan', 'kerangkeng', 'china', 'sampai', 'pada', 'tahap', 'kemanusiaan', 'kalian', 'gak', 'ada', 'yang', 'curiga', 'kenapa', 'kita', 'pake', 'vaksin', 'sinovac', 'di', 'singxe2x80xa6']"
22,2021-10-12 21:56:51,1448045022499065860,super mario, sama itu btw coronavac  sinovac, sama itu btw coronavac  sinovac,"['sama', 'itu', 'btw', 'coronavac', 'sinovac']",[' sama itu btw coronavac  sinovac'],"['sama', 'itu', 'btw', 'coronavac', 'sinovac']"
23,2021-10-12 21:55:36,1448044707666223108,Dee,   ada kegiatan vaksinasi covid19 di lt 5 pasar atom 1113 oktober 2021 pk 08001400 wib bekerja sama dengan rs bhayxe2x80xa6,   ada kegiatan vaksinasi covid19 di lt 5 pasar atom 1113 oktober 2021 pk 08001400 wib bekerja sama dengan rs bhayxe2x80xa6,"['ada', 'kegiatan', 'vaksinasi', 'covid19', 'di', 'lt', '5', 'pasar', 'atom', '1113', 'oktober', '2021', 'pk', '08001400', 'wib', 'bekerja', 'sama', 'dengan', 'rs', 'bhayxe2x80xa6']",['   ada kegiatan vaksinasi covid19 di lt 5 pasar atom 1113 oktober 2021 pk 08001400 wib bekerja sama dengan rs bhayxe2x80xa6'],"['ada', 'kegiatan', 'vaksinasi', 'covid19', 'di', 'lt', '5', 'pasar', 'atom', '1113', 'oktober', '2021', 'pk', '08001400', 'wib', 'bekerja', 'sama', 'dengan', 'r', 'bhayxe2x80xa6']"
24,2021-10-12 21:43:06,1448041562022154240,‼️CEK PINNED‼️ - PATUHI RULES ⚠️, mau tanya dong kan aku dosis peama vaksin cron4vac terus mau dosis kedua sinovac itu boleh ga bantuu jawab yaxe2x80xa6 , mau tanya dong kan aku dosis peama vaksin cron4vac terus mau dosis kedua sinovac itu boleh ga bantuu jawab yaxe2x80xa6 ,"['mau', 'tanya', 'dong', 'kan', 'aku', 'dosis', 'peama', 'vaksin', 'cron4vac', 'terus', 'mau', 'dosis', 'kedua', 'sinovac', 'itu', 'boleh', 'ga', 'bantuu', 'jawab', 'yaxe2x80xa6']",[' mau tanya dong kan aku dosis peama vaksin cron4vac terus mau dosis kedua sinovac itu boleh ga bantuu jawab yaxe2x80xa6'],"['mau', 'tanya', 'dong', 'kan', 'aku', 'dosis', 'peama', 'vaksin', 'cron4vac', 'terus', 'mau', 'dosis', 'kedua', 'sinovac', 'itu', 'boleh', 'ga', 'bantuu', 'jawab', 'yaxe2x80xa6']"
25,2021-10-12 21:16:20,1448034828251656192,Elmira,  pendatang segera bisa masuk as dengan vaksin apapun asal diakui who  sinovac termasuk kah ,  pendatang segera bisa masuk as dengan vaksin apapun asal diakui who  sinovac termasuk kah ,"['pendatang', 'segera', 'bisa', 'masuk', 'as', 'dengan', 'vaksin', 'apapun', 'asal', 'diakui', 'who', 'sinovac', 'termasuk', 'kah']",['  pendatang segera bisa masuk as dengan vaksin apapun asal diakui who  sinovac termasuk kah'],"['pendatang', 'segera', 'bisa', 'masuk', 'a', 'dengan', 'vaksin', 'apapun', 'asal', 'diakui', 'who', 'sinovac', 'termasuk', 'kah']"
26,2021-10-12 21:15:32,1448034624613978113,bestie🍓 ACTOR JUNHOE,gue telat vaksin ke2 18 hariii gapapa gasii lupa soalnya pas vaksin peama breng temen yg usia 18taunastra sdnxe2x80xa6 ,gue telat vaksin ke2 18 hariii gapapa gasii lupa soalnya pas vaksin peama breng temen yg usia 18taunastra sdnxe2x80xa6 ,"['gue', 'telat', 'vaksin', 'ke2', '18', 'hariii', 'gapapa', 'gasii', 'lupa', 'soalnya', 'pas', 'vaksin', 'peama', 'breng', 'temen', 'yg', 'usia', '18taunastra', 'sdnxe2x80xa6']",['gue telat vaksin ke2 18 hariii gapapa gasii lupa soalnya pas vaksin peama breng temen yg usia 18taunastra sdnxe2x80xa6'],"['gue', 'telat', 'vaksin', 'ke2', '18', 'hariii', 'gapapa', 'gasii', 'lupa', 'soalnya', 'pa', 'vaksin', 'peama', 'breng', 'temen', 'yg', 'usia', '18taunastra', 'sdnxe2x80xa6']"
27,2021-10-12 21:07:12,1448032527931740161,Panutan,  kerabat lansia 70th tiba2 batuk berdarah amp lemas dibawa ke rs amp opname disana yg harusnya bpjs klas 1 jadi di kls 3 krn rwatxe2x80xa6,  kerabat lansia 70th tiba2 batuk berdarah amp lemas dibawa ke rs amp opname disana yg harusnya bpjs klas 1 jadi di kls 3 krn rwatxe2x80xa6,"['kerabat', 'lansia', '70th', 'tiba2', 'batuk', 'berdarah', 'amp', 'lemas', 'dibawa', 'ke', 'rs', 'amp', 'opname', 'disana', 'yg', 'harusnya', 'bpjs', 'klas', '1', 'jadi', 'di', 'kls', '3', 'krn', 'rwatxe2x80xa6']",['  kerabat lansia 70th tiba2 batuk berdarah amp lemas dibawa ke rs amp opname disana yg harusnya bpjs klas 1 jadi di kls 3 krn rwatxe2x80xa6'],"['kerabat', 'lansia', '70th', 'tiba2', 'batuk', 'berdarah', 'amp', 'lemas', 'dibawa', 'ke', 'r', 'amp', 'opname', 'disana', 'yg', 'harusnya', 'bpjs', 'klas', '1', 'jadi', 'di', 'kls', '3', 'krn', 'rwatxe2x80xa6']"
28,2021-10-12 20:08:50,1448017840196390912,Saiful Hadi Ngapak 🇮🇩,  puanesia ketua dewan perwakilan rakyat dpr puan maharani menyalurkan 10 ribu vaksin sinovac dan paket sembako untuk mxe2x80xa6,  puanesia ketua dewan perwakilan rakyat dpr puan maharani menyalurkan 10 ribu vaksin sinovac dan paket sembako untuk mxe2x80xa6,"['puanesia', 'ketua', 'dewan', 'perwakilan', 'rakyat', 'dpr', 'puan', 'maharani', 'menyalurkan', '10', 'ribu', 'vaksin', 'sinovac', 'dan', 'paket', 'sembako', 'untuk', 'mxe2x80xa6']",['  puanesia ketua dewan perwakilan rakyat dpr puan maharani menyalurkan 10 ribu vaksin sinovac dan paket sembako untuk mxe2x80xa6'],"['puanesia', 'ketua', 'dewan', 'perwakilan', 'rakyat', 'dpr', 'puan', 'maharani', 'menyalurkan', '10', 'ribu', 'vaksin', 'sinovac', 'dan', 'paket', 'sembako', 'untuk', 'mxe2x80xa6']"
29,2021-10-12 20:07:11,1448017426000408576,KODIM TIPE A 0832,vaksinasi sinovac dosis 1 dan 2 di balai rw kelurahan kupang krajan ,vaksinasi sinovac dosis 1 dan 2 di balai rw kelurahan kupang krajan ,"['vaksinasi', 'sinovac', 'dosis', '1', 'dan', '2', 'di', 'balai', 'rw', 'kelurahan', 'kupang', 'krajan']",['vaksinasi sinovac dosis 1 dan 2 di balai rw kelurahan kupang krajan'],"['vaksinasi', 'sinovac', 'dosis', '1', 'dan', '2', 'di', 'balai', 'rw', 'kelurahan', 'kupang', 'krajan']"
30,2021-10-12 19:59:47,1448015561942650880,upi, dosis 1amp2 astra sama sinovac di gor atau stadion patriot bekasi ada setiap hari ya kalo weekdays sampexe2x80xa6 , dosis 1amp2 astra sama sinovac di gor atau stadion patriot bekasi ada setiap hari ya kalo weekdays sampexe2x80xa6 ,"['dosis', '1amp2', 'astra', 'sama', 'sinovac', 'di', 'gor', 'atau', 'stadion', 'patriot', 'bekasi', 'ada', 'setiap', 'hari', 'ya', 'kalo', 'weekdays', 'sampexe2x80xa6']",[' dosis 1amp2 astra sama sinovac di gor atau stadion patriot bekasi ada setiap hari ya kalo weekdays sampexe2x80xa6'],"['dosis', '1amp2', 'astra', 'sama', 'sinovac', 'di', 'gor', 'atau', 'stadion', 'patriot', 'bekasi', 'ada', 'setiap', 'hari', 'ya', 'kalo', 'weekday', 'sampexe2x80xa6']"
31,2021-10-12 19:56:56,1448014843055722498,Ary T Gunadi,  kerabat lansia 70th tiba2 batuk berdarah amp lemas dibawa ke rs amp opname disana yg harusnya bpjs klas 1 jadi di kls 3 krn rwatxe2x80xa6,  kerabat lansia 70th tiba2 batuk berdarah amp lemas dibawa ke rs amp opname disana yg harusnya bpjs klas 1 jadi di kls 3 krn rwatxe2x80xa6,"['kerabat', 'lansia', '70th', 'tiba2', 'batuk', 'berdarah', 'amp', 'lemas', 'dibawa', 'ke', 'rs', 'amp', 'opname', 'disana', 'yg', 'harusnya', 'bpjs', 'klas', '1', 'jadi', 'di', 'kls', '3', 'krn', 'rwatxe2x80xa6']",['  kerabat lansia 70th tiba2 batuk berdarah amp lemas dibawa ke rs amp opname disana yg harusnya bpjs klas 1 jadi di kls 3 krn rwatxe2x80xa6'],"['kerabat', 'lansia', '70th', 'tiba2', 'batuk', 'berdarah', 'amp', 'lemas', 'dibawa', 'ke', 'r', 'amp', 'opname', 'disana', 'yg', 'harusnya', 'bpjs', 'klas', '1', 'jadi', 'di', 'kls', '3', 'krn', 'rwatxe2x80xa6']"
32,2021-10-12 19:40:11,1448010627742515201,Koran Tempo,calon jemaah umrah wajib menjalani vaksinasi covid19 secara lengkap bagi calon jemaah yang sudah menerima vaksinxe2x80xa6 ,calon jemaah umrah wajib menjalani vaksinasi covid19 secara lengkap bagi calon jemaah yang sudah menerima vaksinxe2x80xa6 ,"['calon', 'jemaah', 'umrah', 'wajib', 'menjalani', 'vaksinasi', 'covid19', 'secara', 'lengkap', 'bagi', 'calon', 'jemaah', 'yang', 'sudah', 'menerima', 'vaksinxe2x80xa6']",['calon jemaah umrah wajib menjalani vaksinasi covid19 secara lengkap bagi calon jemaah yang sudah menerima vaksinxe2x80xa6'],"['calon', 'jemaah', 'umrah', 'wajib', 'menjalani', 'vaksinasi', 'covid19', 'secara', 'lengkap', 'bagi', 'calon', 'jemaah', 'yang', 'sudah', 'menerima', 'vaksinxe2x80xa6']"
33,2021-10-12 19:21:11,1448005849671081986,fynda afandi,  bahkan kerangkeng china sampai pada tahap kemanusiaan kalian gak ada yang curiga kenapa kita pake vaksin sinovac di singxe2x80xa6,  bahkan kerangkeng china sampai pada tahap kemanusiaan kalian gak ada yang curiga kenapa kita pake vaksin sinovac di singxe2x80xa6,"['bahkan', 'kerangkeng', 'china', 'sampai', 'pada', 'tahap', 'kemanusiaan', 'kalian', 'gak', 'ada', 'yang', 'curiga', 'kenapa', 'kita', 'pake', 'vaksin', 'sinovac', 'di', 'singxe2x80xa6']",['  bahkan kerangkeng china sampai pada tahap kemanusiaan kalian gak ada yang curiga kenapa kita pake vaksin sinovac di singxe2x80xa6'],"['bahkan', 'kerangkeng', 'china', 'sampai', 'pada', 'tahap', 'kemanusiaan', 'kalian', 'gak', 'ada', 'yang', 'curiga', 'kenapa', 'kita', 'pake', 'vaksin', 'sinovac', 'di', 'singxe2x80xa6']"
34,2021-10-12 19:10:59,1448003279821021186,Kamu siapa?,  peduli lindungi  ,  peduli lindungi  ,"['peduli', 'lindungi']",['  peduli lindungi'],"['peduli', 'lindungi']"
35,2021-10-12 19:06:24,1448002129575104512,Claudia,  sinovac sama astrazeneca dosis 2 kah atau baru dosis 1 min,  sinovac sama astrazeneca dosis 2 kah atau baru dosis 1 min,"['sinovac', 'sama', 'astrazeneca', 'dosis', '2', 'kah', 'atau', 'baru', 'dosis', '1', 'min']",['  sinovac sama astrazeneca dosis 2 kah atau baru dosis 1 min'],"['sinovac', 'sama', 'astrazeneca', 'dosis', '2', 'kah', 'atau', 'baru', 'dosis', '1', 'min']"
36,2021-10-12 18:46:27,1447997105478512641,oce, elu sini gue suntikin sinovac, elu sini gue suntikin sinovac,"['elu', 'sini', 'gue', 'suntikin', 'sinovac']",[' elu sini gue suntikin sinovac'],"['elu', 'sini', 'gue', 'suntikin', 'sinovac']"
37,2021-10-12 18:34:41,1447994144916377602,#BERKAH_UNLIMITED,  kerabat lansia 70th tiba2 batuk berdarah amp lemas dibawa ke rs amp opname disana yg harusnya bpjs klas 1 jadi di kls 3 krn rwatxe2x80xa6,  kerabat lansia 70th tiba2 batuk berdarah amp lemas dibawa ke rs amp opname disana yg harusnya bpjs klas 1 jadi di kls 3 krn rwatxe2x80xa6,"['kerabat', 'lansia', '70th', 'tiba2', 'batuk', 'berdarah', 'amp', 'lemas', 'dibawa', 'ke', 'rs', 'amp', 'opname', 'disana', 'yg', 'harusnya', 'bpjs', 'klas', '1', 'jadi', 'di', 'kls', '3', 'krn', 'rwatxe2x80xa6']",['  kerabat lansia 70th tiba2 batuk berdarah amp lemas dibawa ke rs amp opname disana yg harusnya bpjs klas 1 jadi di kls 3 krn rwatxe2x80xa6'],"['kerabat', 'lansia', '70th', 'tiba2', 'batuk', 'berdarah', 'amp', 'lemas', 'dibawa', 'ke', 'r', 'amp', 'opname', 'disana', 'yg', 'harusnya', 'bpjs', 'klas', '1', 'jadi', 'di', 'kls', '3', 'krn', 'rwatxe2x80xa6']"
38,2021-10-12 18:33:08,1447993754892349440,Praditya,  kerabat lansia 70th tiba2 batuk berdarah amp lemas dibawa ke rs amp opname disana yg harusnya bpjs klas 1 jadi di kls 3 krn rwatxe2x80xa6,  kerabat lansia 70th tiba2 batuk berdarah amp lemas dibawa ke rs amp opname disana yg harusnya bpjs klas 1 jadi di kls 3 krn rwatxe2x80xa6,"['kerabat', 'lansia', '70th', 'tiba2', 'batuk', 'berdarah', 'amp', 'lemas', 'dibawa', 'ke', 'rs', 'amp', 'opname', 'disana', 'yg', 'harusnya', 'bpjs', 'klas', '1', 'jadi', 'di', 'kls', '3', 'krn', 'rwatxe2x80xa6']",['  kerabat lansia 70th tiba2 batuk berdarah amp lemas dibawa ke rs amp opname disana yg harusnya bpjs klas 1 jadi di kls 3 krn rwatxe2x80xa6'],"['kerabat', 'lansia', '70th', 'tiba2', 'batuk', 'berdarah', 'amp', 'lemas', 'dibawa', 'ke', 'r', 'amp', 'opname', 'disana', 'yg', 'harusnya', 'bpjs', 'klas', '1', 'jadi', 'di', 'kls', '3', 'krn', 'rwatxe2x80xa6']"
39,2021-10-12 18:11:44,1447988371339444224,dekaaa, kmu hrus vaksin sinovac 6 kali kayanya, kmu hrus vaksin sinovac 6 kali kayanya,"['kmu', 'hrus', 'vaksin', 'sinovac', '6', 'kali', 'kayanya']",[' kmu hrus vaksin sinovac 6 kali kayanya'],"['kmu', 'hrus', 'vaksin', 'sinovac', '6', 'kali', 'kayanya']"
40,2021-10-12 17:57:54,1447984890394251267,Tello_gosong,asline aku ki ultramen tapi bar di vaksin sinovac terus kekuatan ku ilang  ,asline aku ki ultramen tapi bar di vaksin sinovac terus kekuatan ku ilang  ,"['asline', 'aku', 'ki', 'ultramen', 'tapi', 'bar', 'di', 'vaksin', 'sinovac', 'terus', 'kekuatan', 'ku', 'ilang']",['asline aku ki ultramen tapi bar di vaksin sinovac terus kekuatan ku ilang'],"['asline', 'aku', 'ki', 'ultramen', 'tapi', 'bar', 'di', 'vaksin', 'sinovac', 'terus', 'kekuatan', 'ku', 'ilang']"
41,2021-10-12 17:44:17,1447981462888673286,Tak ingin dikenal,  siapa tau ada yang butuh sinovac  semoga masih dapat kuota maklu maksimal 40hari   ,  siapa tau ada yang butuh sinovac  semoga masih dapat kuota maklu maksimal 40hari   ,"['siapa', 'tau', 'ada', 'yang', 'butuh', 'sinovac', 'semoga', 'masih', 'dapat', 'kuota', 'maklu', 'maksimal', '40hari']",['  siapa tau ada yang butuh sinovac  semoga masih dapat kuota maklu maksimal 40hari'],"['siapa', 'tau', 'ada', 'yang', 'butuh', 'sinovac', 'semoga', 'masih', 'dapat', 'kuota', 'maklu', 'maksimal', '40hari']"
42,2021-10-12 17:43:08,1447981173251002375,F Yahya B,  apakah sudah ada rencana dan jadwal booster untuk lansia terutama vaksin sinovac ternyata efaxe2x80xa6 ,  apakah sudah ada rencana dan jadwal booster untuk lansia terutama vaksin sinovac ternyata efaxe2x80xa6 ,"['apakah', 'sudah', 'ada', 'rencana', 'dan', 'jadwal', 'booster', 'untuk', 'lansia', 'terutama', 'vaksin', 'sinovac', 'ternyata', 'efaxe2x80xa6']",['  apakah sudah ada rencana dan jadwal booster untuk lansia terutama vaksin sinovac ternyata efaxe2x80xa6'],"['apakah', 'sudah', 'ada', 'rencana', 'dan', 'jadwal', 'booster', 'untuk', 'lansia', 'terutama', 'vaksin', 'sinovac', 'ternyata', 'efaxe2x80xa6']"
